label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Curve04182,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,2.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04183,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,2.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04184,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,2.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04185,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,2.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04186,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,2.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04187,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,2.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04188,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,2.0,2.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04189,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04190,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04191,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04192,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04193,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04194,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04195,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04196,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04197,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04198,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04199,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04200,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04201,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04202,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04203,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04204,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04205,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04206,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04207,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04208,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04209,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04210,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04211,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04212,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.02,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04213,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04214,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04215,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04216,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04217,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04218,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04219,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04220,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04221,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04222,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04223,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04224,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,0.2,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04237,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04238,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04239,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04240,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04241,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04242,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04243,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04244,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04245,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04246,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04247,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04248,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,20.0,0.01,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04249,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04250,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04251,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04252,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04253,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04254,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04255,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04256,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04257,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04258,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04259,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04260,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.0,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04273,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.1,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04274,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.1,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04275,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.1,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
Curve04276,30.75,11.0,84.6,0.22,100.0,0.0,0.002,0.02,2.0,2.0,0.02,0.0,0.02,0.2,2.0,0.02,0.2,0.002,0.02,2.0,0.0,0.2,0.02,0.2,0.01,0.0,2.0,0.1,10.0,0.0,0.1,0.5,0.02,0.05,0.0,1.0e-6,0.0001,0.0,0.1,0.002,0.0005,0.0,0.8,0.0
