label,K2HPO4_(mM),KH2PO4_(mM),Na2HPO4_(mM),Glucose_(mM),(NH4)2SO4_(mM),NH4Cl_(mM),Alanine_(mM),Arginine/HCl_(mM),Asparagine/H2O_(mM),AsparticAcid_(mM),Cystine/HCl/H2O_(mM),GlutamicAcid/HCl_(mM),Glutamine_(mM),Glycine_(mM),Histidine/HCl/H2O_(mM),Isoleucine_(mM),Leucine_(mM),Lysine/HCl_(mM),Methionine_(mM),Phenylalanine_(mM),Proline_(mM),Serine_(mM),Threonine_(mM),Tryptophan_(mM),Tyrosine_(mM),Valine_(mM),KCl_(mM),NaCl_(mM),MgSO4/7H2O_(mM),MgCl2/6H2O_(mM),CaCl2/2H2O_(mM),CaSO4/2H2O_(mM),Na3C6H5O7/2H2O_(mM),Na2S2O3/5H2O_(mM),FeSO4/7H2O_(mM),CuSO4/5H2O_(mM),Na2MoO4/2H2O_(mM),ZuSO4/7H2O_(mM),Thiamine/HCl_(mM),Pyridoxine_(mM),FolicAcid_(mM),Riboflavin_(mM),H3BO3_(mM),AminobenzoicAcid_(mM)
Cond00369,61.5,11.0,42.3,0.22,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00370,61.5,11.0,42.3,20.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00371,61.5,11.0,42.3,200.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00372,61.5,11.0,42.3,2.0,0.015,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00373,61.5,11.0,42.3,2.0,0.115,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00374,61.5,11.0,42.3,2.0,10.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00375,61.5,11.0,42.3,2.0,100.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00376,61.5,11.0,42.3,2.0,1.0,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00377,61.5,11.0,42.3,2.0,1.0,0.1,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00378,61.5,11.0,42.3,2.0,1.0,10.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00379,61.5,11.0,42.3,2.0,1.0,100.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00380,61.5,11.0,42.3,2.0,1.0,1.0,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00381,61.5,11.0,42.3,2.0,1.0,1.0,0.0016528925619834,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00382,61.5,11.0,42.3,2.0,1.0,1.0,0.2,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00383,61.5,11.0,42.3,2.0,1.0,1.0,2.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00384,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00385,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0016528925619834,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00386,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.2,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00387,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,2.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00388,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00389,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0016528925619834,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00390,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.2,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00391,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,2.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00392,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00393,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0016528925619834,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00394,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.2,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00395,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,2.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00396,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00397,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0016528925619834,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00398,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.2,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00399,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,2.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00400,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00401,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0016528925619834,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00402,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.2,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00403,61.5,11.0,42.3,2.0,1.0,1.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,2.0,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.009090909090909,0.0181818181818181,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.009090909090909,0.005,0.0181818181818181,0.5,0.0004545454545454,9.090909090909093e-06,0.0009090909090909,9.090909090909092e-05,0.0009090909090909,0.0018181818181818,5e-05,0.0005,0.0072727272727272,0.0009090909090909
Cond00404,0.0615,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00405,30.75,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00406,92.25,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
Cond00407,123.0,11.0,42.3,2.0,1.0,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.2,0.1,0.1,0.1,0.01,0.005,0.02,0.5,0.0005,1e-05,0.001,0.0001,0.001,0.002,5e-05,0.0005,0.008,0.001
